TimeStamp,Total,Entering,Leaving,Date,Hour,NOx,medium_temp,medium_humidity,medium_windspeed,medium_winddirection,medium_pressure,total_rainfall,medium_radiation,medium_uv_a,medium_uv_b,medium_no,medium_no2,medium_o3,medium_pm10,medium_pm2.5
2016-10-27 23:00:00,1473.0,863.0,610.0,2016-10-27,23,72.0,7.7,87.1,1.8,213.2,998.0,0.0,0.0,1.32,0.024,,,2.4,,
2016-10-28 00:00:00,735.0,459.0,276.0,2016-10-28,00,59.0,7.3,88.9,1.7,208.5,997.8,0.0,0.0,1.35,0.024,,,2.4,,
2016-10-28 01:00:00,449.0,266.0,183.0,2016-10-28,01,50.0,7.3,89.0,1.4,206.9,997.0,0.0,0.0,1.36,0.024,,,2.4,,
2016-10-28 02:00:00,305.0,182.0,123.0,2016-10-28,02,45.0,7.0,89.3,1.2,215.8,997.2,0.0,0.0,1.36,0.024,,,2.6,,
2016-10-28 03:00:00,317.0,166.0,151.0,2016-10-28,03,85.78260869565217,6.5,89.5,1.4,212.2,997.0,0.0,0.0,1.36,0.024,,,2.4,,
2016-10-28 04:00:00,506.0,228.0,278.0,2016-10-28,04,47.0,6.1,89.8,1.4,196.3,996.9,0.0,0.0,1.4,0.024,,,2.4,,
2016-10-28 05:00:00,1823.0,838.0,985.0,2016-10-28,05,63.0,5.9,90.6,1.3,200.3,996.0,0.0,0.0,1.44,0.024,,,2.4,,
2016-10-28 06:00:00,4038.0,1714.0,2324.0,2016-10-28,06,87.0,6.0,90.5,0.2,75.6,997.0,0.0,0.0,1.43,0.024,,,2.4,,
2016-10-28 07:00:00,4809.0,2219.0,2590.0,2016-10-28,07,99.0,5.3,90.5,1.3,203.2,997.0,0.0,0.0,1.44,0.024,,,2.4,,
2016-10-28 08:00:00,4775.0,2074.0,2701.0,2016-10-28,08,100.0,5.5,90.6,1.7,208.2,997.0,0.0,0.2,1.46,0.024,,,2.4,,
2016-10-28 09:00:00,4041.0,1693.0,2348.0,2016-10-28,09,94.0,5.6,90.0,1.8,206.5,997.0,0.0,50.9,2.93,0.034,,,2.6,,
2016-10-28 10:00:00,3701.0,1767.0,1934.0,2016-10-28,10,90.0,7.0,85.8,1.8,197.5,997.7,0.0,213.9,6.28,0.076,,,2.8,,
2016-10-28 11:00:00,3824.0,1895.0,1929.0,2016-10-28,11,89.0,9.3,73.1,1.5,25.0,997.8,0.0,268.0,8.85,0.14300000000000002,,,3.2,,
2016-10-28 12:00:00,4309.0,2350.0,1959.0,2016-10-28,12,88.0,11.3,64.4,1.3,9.5,998.0,0.0,375.2,12.05,0.233,,,3.0,,
2016-10-28 13:00:00,4574.0,2593.0,1981.0,2016-10-28,13,84.0,12.7,58.5,1.7,33.8,998.0,0.0,306.4,11.88,0.267,,,3.4,,
2016-10-28 14:00:00,4744.0,2456.0,2288.0,2016-10-28,14,86.0,13.2,60.1,1.9,27.7,998.0,0.0,241.3,10.94,0.253,,,4.0,,
2016-10-28 15:00:00,4763.0,2532.0,2231.0,2016-10-28,15,71.0,14.0,52.3,1.4,353.1,997.0,0.0,317.2,12.23,0.257,,,5.6,,
2016-10-28 16:00:00,4774.0,2419.0,2355.0,2016-10-28,16,79.0,14.4,48.7,1.0,315.1,997.0,0.0,248.9,8.22,0.13699999999999998,,,10.8,,
2016-10-28 17:00:00,4881.0,2492.0,2389.0,2016-10-28,17,106.0,13.9,52.7,1.5,324.3,997.1,0.0,143.7,4.8,0.067,,,16.0,,
2016-10-28 18:00:00,4740.0,2542.0,2198.0,2016-10-28,18,126.0,13.3,56.5,0.9,300.7,997.0,0.0,22.3,2.08,0.034,,,21.2,,
2016-10-28 19:00:00,4274.0,2367.0,1907.0,2016-10-28,19,126.0,11.8,66.4,0.2,132.8,998.0,0.0,0.0,1.28,0.027999999999999997,,,3.4,,
2016-10-28 20:00:00,3198.0,1785.0,1413.0,2016-10-28,20,102.0,10.0,81.1,1.6,207.8,998.0,0.0,0.0,1.34,0.027999999999999997,,,2.6,,
2016-10-28 21:00:00,2475.0,1375.0,1100.0,2016-10-28,21,93.0,9.5,84.0,1.6,210.4,998.0,0.0,0.0,1.36,0.027999999999999997,,,2.6,,
2016-10-28 22:00:00,2654.0,1475.0,1179.0,2016-10-28,22,97.0,9.1,85.4,1.5,209.0,998.0,0.0,0.0,1.36,0.027999999999999997,,,2.6,,
2016-10-28 23:00:00,2232.0,1076.0,1156.0,2016-10-28,23,92.0,9.0,85.9,1.5,208.3,998.0,0.0,0.0,1.36,0.027999999999999997,,,2.4,,
2016-10-29 00:00:00,1474.0,850.0,624.0,2016-10-29,00,77.0,8.8,87.0,1.4,212.1,998.0,0.0,0.0,1.4,0.027999999999999997,,,2.4,,
2016-10-29 01:00:00,994.0,591.0,403.0,2016-10-29,01,65.0,8.0,88.6,1.9,213.0,998.0,0.0,0.0,1.44,0.027999999999999997,,,2.6,,
2016-10-29 02:00:00,689.0,417.0,272.0,2016-10-29,02,58.0,7.4,89.1,2.2,215.3,998.0,0.0,0.0,1.48,0.028999999999999998,,,3.2,,
2016-10-29 03:00:00,606.0,369.0,237.0,2016-10-29,03,57.0,7.8,89.4,1.5,213.1,998.0,0.0,0.0,1.45,0.028999999999999998,,,2.6,,
2016-10-29 04:00:00,597.0,334.0,263.0,2016-10-29,04,54.0,8.3,88.2,1.7,215.6,997.8,0.0,0.0,1.44,0.028999999999999998,,,3.4,,
2016-10-29 05:00:00,921.0,456.0,465.0,2016-10-29,05,60.0,9.0,86.4,1.4,236.3,997.0,0.0,0.0,1.4,0.028999999999999998,,,2.2,,
2016-10-29 06:00:00,1136.0,435.0,701.0,2016-10-29,06,66.0,9.1,85.4,1.7,221.4,997.0,0.0,0.0,1.4,0.028999999999999998,,,2.4,,
2016-10-29 07:00:00,1372.0,583.0,789.0,2016-10-29,07,66.0,9.3,86.2,1.5,226.2,997.0,0.0,0.0,1.4,0.028999999999999998,,,2.4,,
2016-10-29 08:00:00,1895.0,797.0,1098.0,2016-10-29,08,65.0,9.4,86.7,1.5,222.0,997.0,0.0,0.0,1.39,0.028999999999999998,,,3.2,,
2016-10-29 09:00:00,2856.0,1209.0,1647.0,2016-10-29,09,66.0,9.1,91.1,1.3,218.3,998.0,0.0,17.3,2.15,0.034,,,3.2,,
2016-10-29 10:00:00,3259.0,1441.0,1818.0,2016-10-29,10,69.0,9.6,91.8,1.3,247.6,998.0,0.0,45.3,3.24,0.051,,,5.2,,
2016-10-29 11:00:00,3454.0,1597.0,1857.0,2016-10-29,11,80.0,10.3,91.4,0.5,240.3,998.0,0.0,59.9,3.92,0.07200000000000001,,,3.8,,
2016-10-29 12:00:00,3692.0,1728.0,1964.0,2016-10-29,12,70.0,11.2,89.6,1.1,23.1,998.0,0.0,81.7,4.76,0.1,,,3.2,,
2016-10-29 13:00:00,4203.0,2022.0,2181.0,2016-10-29,13,79.0,14.2,71.4,0.6,81.8,997.0,0.0,359.7,12.99,0.28,,,3.6,,
2016-10-29 14:00:00,4356.0,2231.0,2125.0,2016-10-29,14,74.0,14.3,63.3,1.5,56.4,996.6,0.0,413.4,12.31,0.251,,,3.4,,
2016-10-29 15:00:00,4291.0,2166.0,2125.0,2016-10-29,15,53.0,14.1,59.1,1.2,348.8,996.0,0.0,190.5,8.44,0.174,,,11.4,,
2016-10-29 16:00:00,4082.0,2210.0,1872.0,2016-10-29,16,52.0,14.6,51.1,1.5,333.1,995.3,0.0,111.6,5.64,0.102,,,17.2,,
2016-10-29 17:00:00,4541.0,2414.0,2127.0,2016-10-29,17,73.0,14.0,54.2,2.0,323.4,995.8,0.0,48.0,2.79,0.044000000000000004,,,22.4,,
2016-10-29 18:00:00,4559.0,2417.0,2142.0,2016-10-29,18,109.0,13.6,55.7,1.4,319.4,995.0,0.0,19.1,1.84,0.03,,,22.0,,
2016-10-29 19:00:00,3766.0,2039.0,1727.0,2016-10-29,19,98.0,12.0,69.2,1.3,220.6,995.0,0.0,0.0,1.19,0.025,,,3.2,,
2016-10-29 20:00:00,2989.0,1633.0,1356.0,2016-10-29,20,92.0,10.3,79.8,1.9,219.4,995.0,0.0,0.0,1.24,0.025,,,2.8,,
2016-10-29 21:00:00,2268.0,1187.0,1081.0,2016-10-29,21,89.0,9.2,84.4,2.2,212.0,995.0,0.0,0.0,1.28,0.025,,,2.6,,
2016-10-29 22:00:00,2491.0,1219.0,1272.0,2016-10-29,22,81.0,8.4,87.3,2.2,203.5,995.9,0.0,0.0,1.32,0.025,,,2.2,,
2016-10-29 23:00:00,2631.0,1233.0,1398.0,2016-10-29,23,81.0,8.0,87.8,1.7,206.2,996.0,0.0,0.0,1.34,0.025,,,2.4,,
2016-10-30 00:00:00,1880.0,1013.0,867.0,2016-10-30,00,70.0,7.3,89.2,2.2,206.8,995.0,0.0,0.0,1.36,0.025,,,2.2,,
2016-10-30 01:00:00,1343.0,772.0,571.0,2016-10-30,01,58.0,7.0,90.3,1.3,204.2,995.0,0.0,0.0,1.39,0.025,,,2.4,,
2016-10-30 02:00:00,1052.0,644.0,408.0,2016-10-30,02,49.0,6.1,90.8,1.4,206.1,995.0,0.0,0.0,1.43,0.025,,,2.4,,
2016-10-30 03:00:00,828.0,521.0,307.0,2016-10-30,03,45.0,6.3,90.5,0.2,203.3,995.0,0.0,0.0,1.4,0.025,,,2.8,,
2016-10-30 04:00:00,714.0,453.0,261.0,2016-10-30,04,42.0,5.8,90.6,1.2,211.5,994.0,0.0,0.0,1.44,0.025,,,2.4,,
2016-10-30 05:00:00,554.0,330.0,224.0,2016-10-30,05,38.0,5.4,90.7,1.4,207.6,994.0,0.0,0.0,1.44,0.025,,,2.4,,
2016-10-30 06:00:00,606.0,310.0,296.0,2016-10-30,06,37.0,5.7,92.1,1.2,222.4,994.0,0.0,0.0,1.43,0.025,,,2.2,,
2016-10-30 07:00:00,528.0,292.0,236.0,2016-10-30,07,38.0,5.3,92.6,1.5,215.3,994.0,0.0,0.0,1.42,0.025,,,2.4,,
2016-10-30 08:00:00,605.0,269.0,336.0,2016-10-30,08,40.0,5.2,92.5,1.6,213.0,994.0,0.0,24.4,2.45,0.032,,,2.4,,
2016-10-30 09:00:00,995.0,444.0,551.0,2016-10-30,09,37.0,6.8,92.6,0.2,93.0,994.0,0.0,100.5,5.0,0.066,,,3.0,,
2016-10-30 10:00:00,1903.0,869.0,1034.0,2016-10-30,10,43.0,7.4,91.3,1.1,245.8,994.0,0.0,143.7,6.78,0.111,,,5.4,,
2016-10-30 11:00:00,2522.0,1206.0,1316.0,2016-10-30,11,49.0,9.1,85.5,1.0,47.7,994.0,0.0,306.4,11.31,0.209,,,5.0,,
2016-10-30 12:00:00,2850.0,1500.0,1350.0,2016-10-30,12,46.0,9.7,78.9,1.2,47.7,994.0,0.0,362.2,13.15,0.259,,,3.6,,
2016-10-30 13:00:00,3199.0,1674.0,1525.0,2016-10-30,13,55.0,12.3,63.7,1.0,329.6,993.0,0.0,406.6,13.49,0.266,,,3.2,,
2016-10-30 14:00:00,3211.0,1566.0,1645.0,2016-10-30,14,59.0,12.9,56.3,1.3,30.7,993.0,0.0,353.5,11.6,0.21100000000000002,,,3.8,,
2016-10-30 15:00:00,3325.0,1656.0,1669.0,2016-10-30,15,52.0,13.5,52.4,1.5,48.0,992.2,0.0,257.9,8.29,0.129,,,5.0,,
2016-10-30 16:00:00,3290.0,1611.0,1679.0,2016-10-30,16,79.0,14.2,50.3,1.6,19.2,992.0,0.0,145.6,4.77,0.065,,,8.2,,
2016-10-30 17:00:00,3668.0,1755.0,1913.0,2016-10-30,17,84.0,13.1,55.2,1.4,22.0,992.0,0.0,17.1,2.03,0.034,,,6.0,,
2016-10-30 18:00:00,4072.0,2015.0,2057.0,2016-10-30,18,105.0,11.6,64.7,0.5,165.2,992.4,0.0,0.0,1.32,0.028999999999999998,,,3.2,,
2016-10-30 19:00:00,3700.0,1928.0,1772.0,2016-10-30,19,117.0,9.7,78.7,1.5,212.0,992.9,0.0,0.0,1.4,0.028999999999999998,,,2.6,,
2016-10-30 20:00:00,3020.0,1602.0,1418.0,2016-10-30,20,98.0,8.9,83.9,1.3,213.0,993.0,0.0,0.0,1.44,0.028999999999999998,,,2.6,,
2016-10-30 21:00:00,2254.0,1194.0,1060.0,2016-10-30,21,92.0,8.1,85.2,1.1,214.3,993.0,0.0,0.0,1.47,0.028999999999999998,,,2.6,,
2016-10-30 22:00:00,1895.0,938.0,957.0,2016-10-30,22,84.0,7.6,87.2,1.6,210.4,993.0,0.0,0.0,1.48,0.028999999999999998,,,2.6,,
2016-10-30 23:00:00,1679.0,1001.0,678.0,2016-10-30,23,72.0,6.9,88.4,1.7,207.0,993.2,0.0,0.0,1.52,0.028999999999999998,,,2.6,,
2016-10-31 00:00:00,1152.0,598.0,554.0,2016-10-31,00,63.0,6.4,89.3,1.4,213.6,993.0,0.0,0.0,1.53,0.028999999999999998,,,2.4,,
2016-10-31 01:00:00,678.0,395.0,283.0,2016-10-31,01,53.0,6.0,89.7,1.6,211.7,993.0,0.0,0.0,1.57,0.028999999999999998,,,2.4,,
2016-10-31 02:00:00,413.0,228.0,185.0,2016-10-31,02,47.0,5.7,90.3,1.7,209.4,993.0,0.0,0.0,1.57,0.028999999999999998,,,2.4,,
2016-10-31 03:00:00,244.0,143.0,101.0,2016-10-31,03,38.0,5.6,91.0,0.8,209.6,992.0,0.0,0.0,1.58,0.028999999999999998,,,2.6,,
2016-10-31 04:00:00,217.0,114.0,103.0,2016-10-31,04,92.26086956521739,5.2,91.0,1.6,210.2,992.0,0.0,0.0,1.61,0.028999999999999998,,,2.4,,
2016-10-31 05:00:00,386.0,180.0,206.0,2016-10-31,05,35.0,4.7,90.7,1.5,210.7,992.0,0.0,0.0,1.61,0.028999999999999998,,,2.4,,
2016-10-31 06:00:00,1227.0,566.0,661.0,2016-10-31,06,49.0,4.4,91.0,2.4,207.2,992.0,0.0,0.0,1.61,0.028999999999999998,,,2.4,,
2016-10-31 07:00:00,2661.0,959.0,1702.0,2016-10-31,07,75.0,4.7,90.1,0.7,209.0,992.0,0.0,0.1,1.65,0.028999999999999998,,,2.2,,
2016-10-31 08:00:00,3364.0,1346.0,2018.0,2016-10-31,08,89.0,4.5,90.9,1.5,206.8,992.0,0.0,40.8,3.0,0.037000000000000005,,,2.4,,
2016-10-31 09:00:00,3405.0,1401.0,2004.0,2016-10-31,09,90.0,7.5,84.7,0.7,199.8,992.0,0.0,171.9,5.96,0.07,,,2.8,,
2016-10-31 10:00:00,3541.0,1490.0,2051.0,2016-10-31,10,92.0,9.2,71.0,1.3,61.3,992.0,0.0,280.6,9.14,0.13,,,3.0,,
2016-10-31 11:00:00,3640.0,1688.0,1952.0,2016-10-31,11,86.0,10.9,63.4,1.1,6.8,992.0,0.0,373.2,12.08,0.19899999999999998,,,3.4,,
2016-10-31 12:00:00,4090.0,1946.0,2144.0,2016-10-31,12,96.0,12.4,51.9,1.5,122.4,991.0,0.0,413.4,13.68,0.245,,,5.8,,
2016-10-31 13:00:00,3956.0,1980.0,1976.0,2016-10-31,13,93.0,13.7,47.1,1.4,51.9,991.0,0.0,404.4,13.24,0.23800000000000002,,,4.6,,
2016-10-31 14:00:00,4113.0,2191.0,1922.0,2016-10-31,14,106.0,14.3,43.1,1.6,49.8,990.0,0.0,350.1,11.37,0.19,,,4.0,,
2016-10-31 15:00:00,4297.0,2273.0,2024.0,2016-10-31,15,128.0,14.7,41.1,2.1,35.9,990.0,0.0,258.2,8.19,0.11900000000000001,,,5.0,,
2016-10-31 16:00:00,4786.0,2532.0,2254.0,2016-10-31,16,129.0,14.8,40.5,1.6,77.0,990.0,0.0,142.5,4.63,0.061,,,5.8,,
2016-10-31 17:00:00,4813.0,2657.0,2156.0,2016-10-31,17,138.0,13.9,43.4,1.0,86.8,990.0,0.0,14.0,1.94,0.034,,,5.0,,
2016-10-31 18:00:00,4481.0,2426.0,2055.0,2016-10-31,18,174.0,11.1,59.6,1.8,209.8,990.0,0.0,0.0,1.34,0.028999999999999998,,,2.6,,
2016-10-31 19:00:00,4061.0,2250.0,1811.0,2016-10-31,19,122.0,9.5,73.2,1.6,210.6,990.0,0.0,0.0,1.4,0.028999999999999998,,,2.6,,
2016-10-31 20:00:00,3309.0,1815.0,1494.0,2016-10-31,20,109.0,8.4,79.2,1.8,208.9,990.0,0.0,0.0,1.45,0.028999999999999998,,,2.6,,
2016-10-31 21:00:00,2593.0,1394.0,1199.0,2016-10-31,21,113.0,7.6,79.6,2.0,204.1,990.0,0.0,0.0,1.48,0.028999999999999998,,,2.6,,
2016-10-31 22:00:00,2105.0,1095.0,1010.0,2016-10-31,22,105.0,7.0,78.9,1.9,210.1,990.0,0.0,0.0,1.52,0.028999999999999998,,,2.8,,
2016-10-31 23:00:00,2003.0,1007.0,996.0,2016-10-31,23,92.0,6.3,82.8,1.7,207.8,990.0,0.0,0.0,1.54,0.028999999999999998,,,2.6,,
2016-11-01 00:00:00,1717.0,800.0,917.0,2016-11-01,00,35.0,5.9,85.2,1.5,204.6,990.0,0.0,0.0,1.58,0.028999999999999998,,,2.6,,
2016-01-11 01:00:00,1438.0,728.0,710.0,2016-01-11,01,75.0,6.5,84.6,2.3,221.1,961.3,0.0,0.0,1.43,0.03,0.0,12.0,26.0,2.0,1.0
2016-01-11 02:00:00,1160.0,675.0,485.0,2016-01-11,02,67.0,6.6,84.9,1.1,231.7,961.0,0.0,0.0,1.44,0.03,1.0,11.0,21.0,2.0,3.0
2016-01-11 03:00:00,1007.0,627.0,380.0,2016-01-11,03,61.0,6.5,83.5,1.4,261.3,961.0,0.0,0.0,1.4,0.03,0.0,12.0,25.0,4.0,5.0
2016-01-11 04:00:00,920.0,588.0,332.0,2016-01-11,04,66.0,6.5,82.4,2.2,224.2,960.0,0.0,0.0,1.4,0.03,0.0,14.0,23.0,2.0,2.0
2016-01-11 05:00:00,791.0,495.0,296.0,2016-01-11,05,54.0,7.1,74.0,1.3,210.9,959.0,0.0,0.0,1.38,0.03,0.0,11.0,27.0,2.0,2.0
2016-01-11 06:00:00,788.0,426.0,362.0,2016-01-11,06,49.0,6.9,75.9,2.1,153.8,958.0,0.07,0.0,1.39,0.03,1.0,16.0,19.0,2.0,2.0
2016-01-11 07:00:00,835.0,382.0,453.0,2016-01-11,07,47.0,5.7,86.6,3.1,185.5,957.0,0.57,0.0,1.45,0.03,1.0,19.0,25.0,4.0,4.0
2016-01-11 08:00:00,640.0,305.0,335.0,2016-01-11,08,42.0,4.5,87.7,2.7,206.8,957.0,0.94,0.0,1.49,0.03,1.0,25.0,23.0,3.0,2.0
2016-01-11 09:00:00,953.0,492.0,461.0,2016-01-11,09,48.0,3.8,89.4,2.2,190.2,957.0,0.8,0.7,1.63,0.03,2.0,29.0,20.0,4.0,3.0
2016-01-11 10:00:00,1730.0,910.0,820.0,2016-01-11,10,46.0,3.5,90.7,2.2,204.3,957.0,0.0,20.0,2.4,0.03,4.0,36.0,18.0,5.0,3.0
2016-01-11 11:00:00,2309.0,1221.0,1088.0,2016-01-11,11,47.0,3.6,91.4,1.3,235.9,957.0,0.0,30.2,2.79,0.04,8.0,42.0,13.0,4.0,2.0
2016-01-11 12:00:00,2859.0,1483.0,1376.0,2016-01-11,12,50.0,3.5,91.9,2.0,219.1,956.5,0.0,103.5,5.09,0.06,14.0,42.0,10.0,3.0,2.0
2016-01-11 13:00:00,2895.0,1513.0,1382.0,2016-01-11,13,55.0,5.0,88.2,2.2,230.4,955.4,0.0,99.3,5.42,0.06,12.0,43.0,10.0,2.0,1.0
2016-01-11 14:00:00,3240.0,1621.0,1619.0,2016-01-11,14,56.0,6.1,82.7,2.8,221.7,955.2,0.0,127.4,5.58,0.06,8.0,40.0,12.0,3.0,2.0
2016-01-11 15:00:00,3381.0,1621.0,1760.0,2016-01-11,15,75.0,7.1,80.3,1.8,219.8,955.0,0.0,65.6,3.51,0.04,12.0,39.0,10.0,3.0,2.0
2016-01-11 16:00:00,3307.0,1608.0,1699.0,2016-01-11,16,89.0,7.5,75.9,1.9,210.0,955.0,0.0,45.3,3.07,0.03,8.0,39.0,14.0,3.0,2.0
2016-01-11 17:00:00,3754.0,1795.0,1959.0,2016-01-11,17,99.0,7.6,74.3,2.8,228.1,955.0,0.0,3.1,1.56,0.03,3.0,39.0,18.0,0.0,2.0
2016-01-11 18:00:00,4074.0,1965.0,2109.0,2016-01-11,18,116.0,7.3,68.7,5.1,236.5,955.3,0.0,0.0,1.4,0.03,0.0,21.0,40.0,0.0,1.0
2016-01-11 19:00:00,3201.0,1603.0,1598.0,2016-01-11,19,95.0,7.2,67.2,5.3,237.9,955.1,0.0,0.0,1.42,0.03,0.0,20.0,41.0,2.0,1.0
2016-01-11 20:00:00,2675.0,1438.0,1237.0,2016-01-11,20,78.0,7.2,68.3,5.1,230.9,955.9,0.0,0.0,1.44,0.03,0.0,16.0,36.0,2.0,0.0
2016-01-11 21:00:00,2048.0,1092.0,956.0,2016-01-11,21,77.0,6.6,69.7,5.7,233.6,956.0,0.0,0.0,1.52,0.03,0.0,12.0,42.0,0.0,2.0
2016-01-11 22:00:00,1698.0,969.0,729.0,2016-01-11,22,68.0,6.0,77.1,4.6,240.4,957.0,0.0,0.0,1.63,0.03,0.0,9.0,43.0,2.0,2.0
2016-01-11 23:00:00,1388.0,818.0,570.0,2016-01-11,23,65.0,5.9,77.9,3.9,237.8,957.9,0.0,0.0,1.65,0.03,0.0,8.0,38.0,1.0,1.0
2016-01-12 00:00:00,782.0,448.0,334.0,2016-01-12,00,128.0,5.6,76.8,1.9,236.3,958.0,0.0,0.0,1.65,0.03,0.0,8.0,32.0,1.0,1.0
2016-02-11 01:00:00,377.0,239.0,138.0,2016-02-11,01,47.0,3.4,78.4,3.8,231.8,968.0,0.01,0.0,1.58,0.03,0.0,6.0,33.0,1.0,0.0
2016-02-11 02:00:00,290.0,169.0,121.0,2016-02-11,02,46.0,3.4,78.1,3.6,229.5,968.8,0.0,0.0,1.57,0.03,0.0,7.0,24.0,2.0,1.0
2016-02-11 03:00:00,183.0,107.0,76.0,2016-02-11,03,29.0,3.3,78.7,3.6,226.8,969.0,0.01,0.0,1.57,0.03,0.0,7.0,25.0,2.0,2.0
2016-02-11 04:00:00,211.0,107.0,104.0,2016-02-11,04,42.0,3.3,80.4,2.9,230.7,970.0,0.0,0.0,1.61,0.03,0.0,8.0,24.0,1.0,1.0
2016-02-11 05:00:00,444.0,194.0,250.0,2016-02-11,05,48.0,3.5,79.5,2.3,250.1,970.0,0.0,0.0,1.65,0.03,0.0,9.0,23.0,3.0,2.0
2016-02-11 06:00:00,1959.0,866.0,1093.0,2016-02-11,06,73.0,3.6,77.3,3.3,234.5,970.0,0.0,0.0,1.65,0.03,0.0,9.0,30.0,1.0,1.0
2016-02-11 07:00:00,4123.0,1731.0,2392.0,2016-02-11,07,62.0,3.6,76.1,2.4,232.4,970.0,0.0,0.0,1.65,0.03,2.0,17.0,21.0,1.0,1.0
2016-02-11 08:00:00,5058.0,2369.0,2689.0,2016-02-11,08,59.0,4.0,73.8,3.3,233.7,970.8,0.0,0.9,1.79,0.03,3.0,25.0,18.0,7.0,4.0
2016-02-11 09:00:00,4788.0,2197.0,2591.0,2016-02-11,09,90.0,3.9,73.2,2.6,224.2,971.0,0.0,24.2,2.73,0.04,5.0,30.0,14.0,9.0,4.0
2016-02-11 10:00:00,4390.0,1750.0,2640.0,2016-02-11,10,96.0,4.3,70.5,3.2,235.9,971.0,0.0,66.0,4.12,0.05,4.0,31.0,16.0,13.0,7.0
2016-02-11 11:00:00,3667.0,1609.0,2058.0,2016-02-11,11,77.0,4.7,67.8,4.1,230.8,972.0,0.0,89.8,5.17,0.07,3.0,29.0,18.0,12.0,7.0
2016-02-11 12:00:00,3410.0,1670.0,1740.0,2016-02-11,12,95.0,5.2,62.6,4.5,233.2,972.0,0.0,158.0,7.61,0.11,8.0,35.0,13.0,14.0,7.0
2016-02-11 13:00:00,3817.0,1970.0,1847.0,2016-02-11,13,99.0,6.1,51.4,3.7,242.6,971.0,0.0,205.4,9.48,0.15,4.0,32.0,18.0,12.0,6.0
2016-02-11 14:00:00,4023.0,2177.0,1846.0,2016-02-11,14,79.0,6.3,48.6,3.4,244.6,971.0,0.0,218.8,9.35,0.13,7.0,35.0,15.0,10.0,5.0
2016-02-11 15:00:00,4092.0,2109.0,1983.0,2016-02-11,15,69.0,6.7,45.8,3.2,249.0,970.4,0.0,175.9,7.34,0.09,4.0,28.0,21.0,7.0,3.0
2016-02-11 16:00:00,4116.0,2095.0,2021.0,2016-02-11,16,78.0,6.3,45.4,3.1,255.2,970.1,0.0,121.6,5.43,0.06,1.0,19.0,30.0,11.0,7.0
2016-02-11 17:00:00,4323.0,2030.0,2293.0,2016-02-11,17,77.0,6.2,45.2,2.5,267.8,970.0,0.0,39.6,2.76,0.03,1.0,19.0,22.0,6.0,2.0
2016-02-11 18:00:00,4693.0,2365.0,2328.0,2016-02-11,18,82.0,5.8,46.3,2.0,247.1,970.7,0.0,0.1,1.49,0.03,2.0,23.0,17.0,8.0,4.0
2016-02-11 19:00:00,4452.0,2372.0,2080.0,2016-02-11,19,100.0,5.7,48.7,1.1,205.1,970.9,0.0,0.0,1.47,0.03,13.0,35.0,10.0,9.0,5.0
2016-02-11 20:00:00,3680.0,2098.0,1582.0,2016-02-11,20,107.0,5.3,53.7,1.3,227.4,970.0,0.0,0.0,1.48,0.03,23.0,43.0,8.0,10.0,4.0
2016-02-11 21:00:00,2425.0,1477.0,948.0,2016-02-11,21,89.0,3.7,63.4,2.0,219.5,970.0,0.01,0.0,1.56,0.03,29.0,44.0,7.0,12.0,5.0
2016-02-11 22:00:00,1878.0,1157.0,721.0,2016-02-11,22,74.0,4.0,64.7,1.8,228.1,970.6,0.0,0.0,1.53,0.03,31.0,46.0,7.0,14.0,8.0
2016-02-11 23:00:00,1666.0,1004.0,662.0,2016-02-11,23,70.0,4.1,64.8,0.9,223.9,970.2,0.0,0.0,1.52,0.03,31.0,46.0,7.0,12.0,6.0
2016-02-12 00:00:00,1001.0,575.0,426.0,2016-02-12,00,31.0,3.9,66.7,1.1,230.1,970.0,0.0,0.0,1.54,0.03,30.0,46.0,7.0,15.0,10.0
2016-03-11 01:00:00,472.0,290.0,182.0,2016-03-11,01,51.0,4.0,72.1,0.9,78.1,985.0,0.0,0.0,4.01,0.1,12.0,21.0,4.0,39.0,34.0
2016-03-11 02:00:00,325.0,209.0,116.0,2016-03-11,02,43.0,3.6,74.0,0.8,52.2,985.0,0.0,0.0,4.05,0.1,12.0,21.0,4.0,33.0,29.0
2016-03-11 03:00:00,216.0,128.0,88.0,2016-03-11,03,43.0,2.2,79.6,0.8,214.4,985.0,0.0,0.0,4.0,0.09,12.0,20.0,4.0,36.0,33.0
2016-03-11 04:00:00,242.0,120.0,122.0,2016-03-11,04,42.0,1.4,84.1,1.1,217.9,985.4,0.0,0.0,3.92,0.09,13.0,18.0,4.0,29.0,27.0
2016-03-11 05:00:00,456.0,183.0,273.0,2016-03-11,05,94.73913043478261,0.7,87.5,1.1,221.7,986.0,0.01,0.0,3.88,0.09,14.0,16.0,4.0,31.0,29.0
2016-03-11 06:00:00,1829.0,803.0,1026.0,2016-03-11,06,70.0,0.3,88.5,0.7,209.9,986.0,0.0,0.0,3.54,0.08,20.0,16.0,4.0,29.0,26.0
2016-03-11 07:00:00,4146.0,1662.0,2484.0,2016-03-11,07,94.0,1.1,87.9,1.7,22.1,986.3,0.0,2.6,3.81,0.08,28.0,18.0,4.0,36.0,32.0
2016-03-11 08:00:00,5147.0,2280.0,2867.0,2016-03-11,08,102.0,1.0,88.0,1.6,40.4,987.0,0.0,64.7,5.66,0.1,40.0,17.0,4.0,45.0,39.0
